index,distance,x1,y1,x2,y2
1172,8531.52254875998,7995,8850,5469,701
1173,4598.926505174876,-1417,4925,3073,5920
1174,9400.663806348995,-4039,-5364,-6503,3708
1175,4236.154506152957,-2729,-5878,-6860,-4940
1176,15717.486440267732,-8150,-7474,4534,1808
1177,6583.553447797018,3050,3975,6920,-1351
1178,7302.329080505753,-5555,-2917,-5186,4376
1179,18192.93019279742,-9405,-4192,8417,-537
1180,9207.530504972547,-8065,2380,-2158,-4683
1181,5287.2665905929125,-8110,6513,-2938,5415
1182,10095.081624236625,-6779,-2755,-5347,7238
1183,5305.203860362012,1593,-4819,-1585,-9067
1184,6486.314593048968,1765,-9531,-721,-3540
1185,12148.766192498726,7812,-6217,7006,5905
1186,16730.85275770485,-7868,3618,8835,2653
1187,6565.778704769145,-1777,-1593,-8292,-778
1188,10843.20363176861,-2225,-4975,8074,-1583
1189,1295.7931933761652,816,9251,-446,9545
1190,7373.959180792907,-5317,-8333,2026,-7658
1191,14220.292894311284,9774,6979,-853,-2470
1192,8704.271365255107,8813,843,7457,-7755
1193,14388.41037085056,1415,5089,728,-9283
1194,15499.634705372899,-6936,8283,2390,-4097
1195,8525.423684486303,3868,3198,5325,-5202
1196,13962.609534037683,-8006,-9466,-8218,4495
1197,18798.223160713886,-9089,-6295,3156,7968
1198,3194.007200993761,-2646,-6732,-3325,-9853
1199,8835.97425301817,-2450,6193,4305,497
1200,4605.220733037669,-6847,-45,-7764,-4558
1201,13706.326495454572,-5316,-3138,8315,-1703
1202,4530.744861499045,-8366,-329,-7798,-4824
1203,13254.257731008553,-6232,6754,-8924,-6224
1204,9913.542303334363,-8084,-3160,-4995,6260
1205,11027.514905906952,-7289,-6514,2229,-945
1206,16091.042881056528,-4625,3833,7581,-6652
1207,12785.509454065566,-5511,3584,6353,-1182
1208,4945.378549716897,3186,-3304,-1426,-5089
1209,14683.779486222204,-5639,1740,6209,-6934
1210,5592.901572529236,6301,-1923,2053,-5561
1211,9580.509485408384,7672,-4780,-1817,-3459
1212,7297.890448615956,4633,7825,-2461,6112
1213,13128.072059521915,4414,891,-8412,-1909
1214,3198.3286260170325,857,1018,-152,4053
1215,12958.13844655165,-5488,3695,6998,7161
1216,3015.3223708253818,-6766,8246,-3778,8651
1217,12659.355828793185,-2131,-8626,3490,2717
1218,17372.49717225477,7597,2797,-9770,2360
1219,16006.43786106078,2035,-9591,-1452,6031
1220,9480.28491133046,-2622,-9605,-4603,-334
1221,9452.355685224715,-3612,-4147,2966,2641
1222,3655.8667918839715,-4344,667,-2833,3996
1223,8026.341134041089,-2271,-2649,5663,-3863
1224,11248.383528311968,-3819,-2507,7425,-2193
1225,6689.365963975958,-7234,211,-8523,6775
1226,15273.543465744942,5967,9420,-8714,5207
1227,2036.0928269605,-4483,-3158,-6168,-4301
1228,14117.142239136077,7356,2996,-5223,-3412
1229,17280.104889727954,7529,9474,-2500,-4598
1230,2042.0954923803147,3374,-2088,4451,-353
1231,12919.585519667417,5092,-7993,-2347,2570
1232,17184.27260607792,8749,7141,-5678,-2195
1233,6813.848398665764,-3473,-2384,-9390,-5763
1234,17370.12023562301,-8015,6948,9226,4834
1235,9893.123773611649,-8561,-9975,-708,-3958
1236,8405.835413568362,-6487,829,1026,4599
1237,14290.18887208983,2373,-6042,626,8141
1238,13371.223616408484,-1699,3210,612,-9960
1239,6381.340063027515,7347,-716,3832,-6042
1240,9049.151175662832,9143,4201,8759,-4840
1241,16642.807575646606,8254,7628,-5556,-1660
1242,12216.827779747082,2495,4035,3390,-8149
1243,18519.64664889695,8176,-831,-6900,9925
1244,16012.291528697571,5492,8490,-1942,-5692
1245,15546.890235670926,4274,6473,5188,-9047
1246,16660.814205794384,3909,2773,-8174,-8698
1247,15060.417656891193,5007,4429,-9885,6675
1248,19286.19467391118,-7361,-8673,8436,2391
1249,5544.8683483018785,8151,2063,3269,-566
1250,4450.648604417113,3396,-1576,-976,-2409
1251,13283.664592272722,7750,-5426,-5529,-5778
1252,20213.344206241578,-6136,-6681,6742,8899
1253,10174.113229171377,6410,-4660,1852,4436
1254,13344.380465199574,757,-8279,1308,5054
1255,19733.648471582746,5745,-8909,-9076,4120
1256,9532.528101191205,514,-6512,-2312,2592
1257,17329.12028927031,-8755,2414,7592,8165
1258,12904.721074087576,-7153,-510,1398,9155
1259,3615.54781464718,-7249,-4323,-5380,-1228
1260,1667.172756495259,8641,4115,9849,5264
1261,5344.7433053421755,-3890,2675,-4090,-2666
1262,8042.81468144082,-4209,-5236,-371,1832
1263,16300.618209135506,1692,7370,615,-8895
1264,4030.6928684780733,4111,-4155,7489,-1956
1265,6481.513789231648,814,-8018,-1472,-1953
1266,16977.621299817005,-8601,-5200,8259,-3205
1267,16761.930676386895,7414,-6477,-7054,1987
1268,12405.207293713394,5925,-7380,2073,4412
1269,4403.973887297699,-4640,-1229,-7671,1966
1270,1486.783440854787,-7714,1898,-7127,3264
1271,16190.96318938438,-5522,-7241,9513,-1233
1272,3632.211034617895,7542,-4897,4908,-2396
1273,10709.169762404554,-6262,-2405,4087,349
1274,7066.386983459086,-2514,59,-4122,6940
1275,11759.205968091554,5302,459,-992,-9474
1276,7966.817746126743,8117,884,4226,-6068
1277,8167.991429966121,-1419,-5570,-8741,-9190
1278,6912.445876822472,494,2804,7162,4626
1279,3917.2956232584743,3602,6340,744,9019
1280,4116.63466924137,-3639,-8933,476,-9049
1281,4560.162826040316,-9649,3829,-9886,8383
1282,5941.771537176433,-7144,-4555,-6076,1290
1283,10114.10470580565,1232,-2932,2207,7135
1284,6074.130884332342,-107,-2670,-5636,-155
1285,9981.502942944013,-922,9729,8877,7829
1286,4750.275781467851,8338,4410,4770,7546
1287,7424.4752676536,-1202,6878,-8530,5685
1288,9451.487978091069,9671,9712,5894,1048
1289,4395.459134151972,-4017,2270,-7347,5139
1290,12642.973463548835,5599,4491,-6994,5614
1291,12014.928755510788,-4920,-1582,4143,-9470
1292,19021.312283856758,8798,-8795,-9891,-5255
1293,19432.8152360897,-3567,-8423,3475,9689
1294,3533.675848178494,-2512,3305,1004,2952
1295,16125.512705027397,-974,-7597,1358,8359
1296,13345.287295521217,-3267,-9033,9871,-6690
1297,21042.29859117107,-8944,-9536,2949,7823
1298,3971.6374456891203,-7555,-7279,-4303,-4999
1299,13036.753775384423,4273,5934,691,-6601
1300,6400.753080692927,2351,9638,-2163,5100
1301,10930.590560440913,-5770,-2871,4039,1952
1302,12121.20555060428,-4711,-4069,2571,5621
1303,11683.691625509466,6938,-9022,9383,2403
1304,19099.8979054863,9170,-9299,-2626,5723
1305,2683.140883367849,-5266,-7251,-6984,-5190
1306,2633.647850415845,-8952,2134,-6526,1109
1307,16389.46057684633,4921,7488,-8372,-2099
1308,10974.937311893858,-768,-4108,-7561,4512
1309,9202.106334964838,1544,-6216,-6621,-1972
1310,8259.768519758893,1314,-437,8438,-4617
1311,4475.756919226065,2664,-5020,6968,-3792
1312,12568.464106644058,2025,3862,-738,-8399
1313,18851.841925923312,9801,-4423,-5089,7139
1314,5296.4450341715055,6305,9469,1012,9278
1315,5461.660004064698,3199,1812,-462,-2241
1316,14434.727881051309,8518,8590,-5722,6227
1317,10765.006874126928,-5788,7198,-9450,-2925
1318,14978.516782378689,6708,7735,889,-6067
1319,2908.0522691313513,9009,2913,7321,5281
1320,14743.06185973592,3018,7717,4291,-6971
1321,5709.327456014412,-2643,-6322,-6709,-2314
1322,14288.361452594905,-3665,9087,-1853,-5086
1323,9097.250683585673,-2320,9155,-2829,72
1324,11648.810497213868,7546,-128,-1623,7057
1325,8318.26352071152,-9948,9646,-7430,1718
1326,9588.883668081493,4111,316,-1180,8313
1327,14742.642266568093,4131,2959,-6344,-7415
1328,17847.12352173313,-7253,7174,6780,-3853
1329,2415.664918816349,1886,-1804,1120,487
1330,6450.102169733437,-1954,-5646,4343,-4249
1331,14486.52263312352,688,6426,8265,-5921
1332,18396.665458718326,-9478,-9387,2036,4961
1333,8536.29035354351,-4174,327,-1812,8530
1334,12991.361168099362,-7826,-5597,-610,5206
1335,6380.282830721535,3604,-5543,9976,-5868
1336,19157.002114109608,-5010,6291,6477,-9040
1337,13767.277799187463,9639,-8441,1736,2832
1338,15597.637321081676,8749,5485,2620,-8858
1339,13612.074970407708,1711,2931,-5853,-8386
1340,11336.124249495504,624,9278,-3529,-1270
1341,15928.908217451692,-9865,5539,6049,6228
1342,13656.082307894896,7496,2689,-4334,9511
1343,6881.956843805401,1928,1876,-4093,5209
1344,2797.391106012886,-6546,1190,-3772,1551
1345,9813.135074990052,-4639,-3935,3885,-8797
1346,11003.519845940207,-4564,8118,-6696,-2677
1347,10641.35799604543,-5412,8870,-8702,-1250
1348,12384.11405793729,8070,-5546,-1015,2870
1349,10327.485076241941,-686,4243,6982,-2675
1350,8352.274241187246,-7982,-9309,-4685,-1635
1351,17571.966139279917,398,-8170,-8567,6943
1352,15690.818971615217,-5208,3822,4622,-8408
1353,3821.064380509703,-3663,-5633,-2280,-2071
1354,13721.632118665768,3247,6831,8745,-5741
1355,10818.277543121178,765,4452,-2390,-5896
1356,4969.801303875236,-3877,-5402,-2482,-632
1357,11932.145574036549,1576,3226,3883,-8481
1358,7598.156157910944,-1888,5978,3243,374
1359,6502.133880504153,-4139,-1608,2340,-2156
1360,20838.020947297275,9,-9044,-9717,9385
1361,14514.759419294554,1334,-6824,9639,5080
1362,5742.117466579729,-232,2328,1756,7715
1363,15692.011853169115,5667,-1512,-7989,6218
1364,16364.7646484757,7477,-5898,2796,9783
1365,9978.373865515363,1422,35,273,-9877
1366,12627.462136153883,9596,9593,5316,-2287
1367,4006.682542952461,222,-7405,-3126,-5204
1368,11044.436110549057,5701,-203,-2411,-7698
1369,8767.636511626151,1214,6,-7415,1559
1370,6485.541534829609,-7065,-3946,-1165,-1253
1371,12122.851479746834,-1019,9147,-9781,769
1372,13918.303955583095,-2548,-2162,5251,9366
1373,7359.179302068947,-2345,178,-7413,-5158
1374,16433.7877557184,-6618,7460,8404,796
1375,6101.670672856738,9004,6347,2932,5746
1376,9995.428004843014,8047,48,-1619,2593
1377,13908.556575000872,5174,1873,-8465,4598
1378,15062.420157464736,-5894,-5208,5836,4241
1379,6203.681245841053,-9826,-6780,-9296,-599
1380,16931.33958078923,-6394,2138,9418,8192
1381,12862.471030093711,1890,-4917,-9390,1264
1382,9479.640710491089,8734,296,212,-3856
1383,17344.432766741033,-7638,-7016,9650,-8414
1384,6025.612002112317,8097,3008,2117,2268
1385,20613.36103113706,-4264,-8879,4659,9703
1386,7972.49678582563,-7712,-2726,116,-4237
1387,5764.468145458,-3740,3786,-9498,4059
1388,23824.151317518114,-7765,6105,9960,-9814
1389,13283.419213440491,-1096,-3926,7039,6575
1390,9646.21013662879,9348,-6289,9031,3352
1391,13617.617155728825,1792,-3930,9036,7601
1392,17462.428238936303,323,-7622,-773,9806
1393,12096.825409999105,6631,4403,-5425,5396
1394,9352.16980170912,-4875,-7983,-3393,1251
1395,2320.9956915082803,38,-5120,1603,-6834
1396,11508.663258606535,6257,-9065,-3162,-2452
1397,9514.747763340865,-8233,4709,-8830,-4787
1398,13909.848309740837,7766,-2062,-1032,8712
1399,3910.5398604284806,-6454,8353,-3863,5424
1400,11410.132426926517,-5943,2343,5006,-868
1401,8072.263684989483,4132,7243,3411,-797
1402,11129.607405474822,1727,5296,7358,-4304
1403,18362.967652315896,-9613,-4183,2753,9392
1404,15986.724492528168,7143,7789,5975,-8155
1405,3045.1351365744017,3968,-2672,2396,-64
1406,5690.501647482408,4720,903,8792,4878
1407,13750.276979028458,-9575,-2591,3416,1915
1408,9956.891583220136,-3979,2544,4032,8457
1409,17744.6260033848,-8112,-1469,9442,1125
1410,6711.85279933939,7397,2857,3915,-2881
1411,5934.862171946372,-1590,-4962,-6657,-1872
1412,18947.729837634903,8010,5824,-7215,-5455
1413,13733.722619887152,6711,4462,-6393,8573
1414,11641.230046691802,-5656,8064,2158,-565
1415,7801.624702585994,3247,7749,-1935,1917
1416,16615.415282201044,-9138,-4770,7362,-6725
1417,16379.41149736461,-6432,-4888,1063,9676
1418,7792.166900163266,-6342,8297,-139,3581
1419,11024.727570330253,-21,392,-7514,-7695
1420,4090.982889233344,3832,3464,-123,2418
1421,15849.160103929798,5203,1643,-5971,-9597
1422,5454.682117227364,4374,3782,-792,5533
1423,13736.63717945553,-7514,5227,6101,7051
1424,12551.323157340823,9808,-4437,-1639,711
1425,7789.834208762084,7842,-4315,108,-5246
1426,4302.643141140106,4604,6083,8661,4650
1427,9855.348852273064,-2933,2453,-9083,-5248
1428,10533.638735024095,3723,3315,-4773,9542
1429,7222.4169084870755,2099,2834,8340,6469
1430,12191.58808359272,2033,2584,8447,-7784
1431,20772.890145571946,1576,-9435,9193,9891
1432,7113.621089150026,1543,-8243,2254,-1165
1433,12684.880133450217,-888,7309,2662,-4869
1434,7011.575357934906,-9792,1375,-4509,-3235
1435,9702.473911327976,9692,-3454,1552,1826
1436,8938.04922787965,4246,-8600,-4572,-7140
1437,13994.138951718323,6635,3228,676,-9434
1438,9766.462000130856,-945,-1103,-7321,-8501
1439,18213.36372008202,-8336,-469,9007,5094
1440,11746.189892897186,7750,-4516,-2686,875
1441,10077.616434455123,-7810,2836,-3262,-6157
1442,14945.422877924866,-6051,5855,-8978,-8801
1443,15500.384027500739,7513,-5582,6869,9905
1444,11305.146836728836,-4890,-6675,6366,-7728
1445,11922.619049520958,-2452,747,-9905,-8559
1446,3583.4734546247164,-244,6816,3335,6637
1447,10096.364890394958,271,915,-7079,-6007
1448,9598.37741495926,7703,8759,-1490,5999
1449,8815.975612488955,4239,-5493,-4086,-2592
1450,6025.0135269557695,-5989,4399,-1521,8441
1451,4500.886690420011,4980,-6586,714,-8021
1452,4179.025005907479,7585,-1246,5588,2425
1453,10192.60717382947,-6993,-4037,12,3367
1454,23372.679970427012,-9819,5942,8601,-8445
1455,9048.14732417637,-340,-9615,-789,-578
1456,3066.6230612841873,4921,5151,7152,7255
1457,16485.66798767948,-3556,-9955,-7588,6030
1458,11746.601636218025,-8248,3435,-1205,-5966
1459,12999.84807603535,-6548,6418,-6903,-6577
1460,5568.333413149755,9785,7136,4344,5952
1461,4083.6293906279006,-8063,3460,-4013,2937
1462,17648.810554822103,-7641,-8300,6174,2683
1463,7206.152440796684,-8250,-1827,-9522,-8920
1464,15627.903666199123,8696,-2753,-6597,-5971
1465,6092.225865806356,-7819,2911,-9959,8615
1466,6721.834571008126,-3242,3895,-6296,-2093
1467,17313.943080650348,3392,6682,-5129,-8390
1468,5869.369386910318,2834,5951,-3017,5487
1469,13432.270284654043,-8165,-9326,2513,-1177
1470,17997.5253854523,4230,-7090,-9256,4828
1471,4348.009314617438,-2152,9,-488,-4008
1472,3693.150552035484,3006,3083,325,543
1473,8003.202983805922,839,-9687,896,-1684
1474,13400.07048488925,9706,-6344,-3686,-5879
1475,9153.46824979472,8541,-5829,3800,2001
1476,10287.314518376505,303,5672,5097,-3430
1477,5133.582959298506,-1985,-2020,2740,-4027
1478,18338.441046064956,-5734,8085,8640,-3303
1479,16754.4408739892,-3943,4266,6724,-8654
1480,11884.16660940093,1798,-6323,-6756,1927
1481,10850.261056767251,-8898,3006,-196,-3475
1482,8817.366160027608,-7313,4751,-174,-424
1483,11938.458862013975,1977,7527,-6095,-1269
1484,6915.536277108233,-6518,-3530,-1529,1259
1485,18186.443852496286,6935,-7007,-9981,-329
1486,11920.475829428959,5306,-2971,-5006,3009
1487,3786.357088284199,6809,3849,9869,1619
1488,10430.697483869428,4005,-4391,-6324,-5844
1489,8072.968475102575,-6385,-5608,961,-8956
1490,7514.483082687724,763,-2099,6203,-7283
1491,9982.531993437336,-2824,8802,6172,4475
1492,15139.765189724707,-8705,-2111,2268,8320
1493,7052.850842035439,2945,2006,-3207,5455
1494,5683.844561562182,3869,5049,-431,1332
1495,4455.785677072002,-5875,-3385,-2124,-980
1496,15398.623315088917,5473,-4955,-5723,5617
1497,13970.839130131017,8525,6170,-4950,9859
1498,8176.940381340688,2552,5953,6125,-1402
1499,13447.606664384559,-9588,3595,3849,4129
1500,4360.435987375575,-5959,3773,-3110,7074
1501,10961.242128518099,-3304,-447,6994,-4202
1502,10926.193344436113,5168,6884,-31,-2726
1503,11956.525582291872,-4563,-188,7039,2702
1504,18872.344872855625,7690,-2719,-9745,-9943
1505,13160.20550751393,186,-9183,-3159,3545
1506,22331.06558138236,-3755,8749,9528,-9202
1507,10061.965066526518,-910,2729,4065,-6017
1508,4205.896456167223,-5888,-8428,-3222,-5175
1509,5540.451335405808,-5969,-4159,-524,-3135
1510,8528.546241886714,9619,-2044,1684,-5170
1511,10926.212930379857,-6739,2115,4109,810
1512,474.32162084391643,-5067,-859,-5522,-993
1513,4009.6084596878036,-3975,-3319,-4939,-7211
1514,13245.721460154597,-518,-3799,-7167,7657
1515,11156.61799112975,7957,9339,1112,529
1516,6616.512223218514,-2356,-6107,4099,-7560
1517,11364.951605704267,-4434,7355,-677,-3371
1518,2097.922782182414,9099,4123,7075,3571
1519,3999.8572474527136,6239,2025,8656,-1162
1520,14360.503403432625,7319,-6950,-5538,-553
1521,6969.895408110512,5464,-5796,7033,995
1522,14174.36164347446,7527,3370,1715,-9558
1523,14582.171066065574,7331,4222,-5517,-2675
1524,11031.33740758572,191,2366,2000,-8516
1525,16956.299242464436,-4587,-3827,9473,5651
1526,7830.956263445736,3540,4796,-4134,3236
1527,4043.228660365377,-9435,-6281,-5782,-4548
1528,9143.000054686645,-3597,-4079,3266,1962
1529,16792.676290573818,6959,5981,-7897,-1848
1530,8505.005878892736,-6302,-2951,-6292,5554
1531,15657.13447601444,-4775,-6009,-9369,8959
1532,12282.372775648848,-4855,-7353,-4114,4907
1533,10125.50151844342,987,6551,9417,942
1534,14971.857934137633,8098,5988,-3099,-3951
1535,16685.467119622394,-9048,-446,4590,9167
1536,6037.019877389836,6082,-889,5442,5114
1537,5451.435132146396,-9010,-5206,-8642,233
1538,15566.022484886755,3807,7414,-9673,-370
1539,11635.32247082134,-3737,-3867,-5860,7573
1540,17085.24369156027,-3320,-6743,6564,7193
1541,9295.088649388988,3992,-3360,-2780,3007
1542,17182.960076773732,-8645,-1140,8074,-5106
1543,4402.904723020929,-2466,8872,1025,6189
1544,13565.299922965212,3254,1075,-9467,-3636
1545,9380.64070306501,1436,-3492,-7522,-708
1546,7371.876084145745,-2396,5082,-7130,-569
1547,8343.552540734672,-1296,-6341,6249,-2779
1548,18762.006822299154,9273,-1478,-9489,-1462
1549,8807.621812952688,-2568,428,3503,6809
1550,2506.6523492498914,6505,1161,8520,2652
1551,4439.1801044787535,7789,8973,4341,6177
1552,8575.888058970919,4831,-1779,-3049,1605
1553,8500.53221863196,-5109,5085,-147,-1817
1554,2507.8470846524915,6937,-2154,5656,-4310
1555,15492.725551044916,-1807,5561,-2750,-9903
1556,2971.654926131229,6121,-9246,8934,-8288
1557,10452.36475636016,1950,-7506,-8402,-6061
1558,15270.681058813323,1480,-9093,2840,6117
1559,8872.41122807098,-9759,-8789,-2750,-3349
1560,20244.808840786816,7254,8116,-3784,-8855
1561,12875.808790130428,3134,9440,5658,-3186
1562,16318.040629928582,-4736,-2413,8127,7628
1563,4063.574780904124,-6040,-4195,-5792,-8251
1564,12558.367131120192,3761,-5905,1798,6499
1565,17634.92857938472,7100,8885,-941,-6810
1566,3979.5381641592535,4891,5968,1621,3700
1567,13393.188753989843,-5598,-465,7550,-3016
1568,12580.77219410637,9502,1510,-2523,-2188
1569,10132.870965328631,2264,-7693,6871,1332
1570,5329.3849551331905,-5945,5199,-1883,1749
1571,16844.889373338134,141,4654,9988,-9013
1572,17990.907147778846,9947,-4924,-4107,6308
1573,3120.2770710307122,5203,-4612,8003,-5989
1574,7983.231989614232,-4082,4887,2291,79
1575,10051.930610584217,4353,9713,2556,-177
1576,9227.78115258484,-468,157,8713,-771
1577,4699.546467479601,6357,-6902,7586,-2366
1578,12255.88793192888,4072,-9404,455,2306
1579,15143.574545000925,-8029,7992,6688,4423
1580,17841.51240786498,8030,-4370,-9717,-2536
1581,9161.19473649589,785,-855,-8295,362
1582,7201.932101873775,2750,-3876,-3985,-1325
1583,14917.954283345958,5061,8009,-8551,1905
1584,10340.17185543838,-2467,2278,-2140,-8057
1585,9454.316262956301,3177,4040,-6059,2020
1586,1858.4350943737584,-7088,3080,-7754,1345
1587,11286.041290018391,-165,-6323,7397,2055
1588,6391.736070896544,2526,-838,7757,-4511
1589,7323.714972607822,-2303,-631,-1504,6649
1590,17663.554568659165,-9511,7153,4791,-3213
1591,11417.450897639104,787,-8855,-9064,-3083
1592,6339.454866153714,6278,9968,2246,5076
1593,16320.12849214123,1320,9193,-8595,-3770
1594,5723.880938663906,5071,-424,2954,4894
1595,6088.018478946989,3267,-750,7979,3105
1596,9319.08418247201,1167,1215,3378,-7838
1597,4001.734748830812,1683,7603,-2033,6118
1598,15364.334089051827,-6932,2984,7627,-1925
1599,4646.469304751728,-3594,4474,-8160,3613
1600,11531.6098182344,-6419,-1535,4922,-3623
1601,7042.409601833736,-228,8196,1334,1329
1602,993.000503524545,-5136,534,-4219,153
1603,7738.094080585994,6425,4205,4651,-3327
1604,11527.32861507817,6958,-3714,-4266,-1087
1605,11700.05470072683,-2490,2604,4774,-6568
1606,3733.426308366083,1562,-8471,5216,-7705
1607,4749.3757484536845,-1050,-4764,-247,-83
1608,6629.590711348627,-1838,-9679,-770,-3136
1609,6838.72985283086,2222,6941,6777,1840
1610,18629.36161010355,-9093,-9631,8862,-4664
1611,5705.704689168551,5878,-1141,1203,2130
1612,4650.449548161984,578,-462,5194,-1027
1613,18961.517924470078,9182,-6934,-9497,-3673
1614,2722.2573353744497,1463,-2361,3954,-1263
1615,20022.138547118288,-6739,7361,3537,-9823
1616,8297.558978398407,9710,-7647,4172,-1468
1617,10624.123963885211,8982,-7202,9371,3415
1618,7265.845098816792,-5712,-3987,-3056,2776
1619,9215.765676274545,-3197,-3206,4299,-8567
1620,15325.781187267421,-2232,-6106,-6167,8706
1621,7027.101891960867,1436,2400,-5324,481
1622,12672.766154237992,-3882,-2377,2087,8802
1623,3840.4412506898216,7720,-5661,7437,-1831
1624,12949.177734512721,-6598,-7505,54,3605
1625,17763.822702335216,5066,6324,-5615,-7870
1626,12285.021286102845,4785,8142,6863,-3966
1627,19990.020009994987,-9167,-7207,9241,587
1628,7725.900594752692,-5507,7179,-4851,-519
1629,5498.747220958607,4228,-6911,-833,-4761
1630,17194.853299752227,3897,-6367,-7769,6265
1631,8944.59037631126,6284,-5892,9220,2557
1632,5660.293985297937,5066,-5508,9754,-8680
1633,12743.969122687013,-781,-4582,-7863,6013
1634,5587.011544645313,5859,2273,2812,-2410
1635,2658.6120439056167,-3335,4174,-1542,2211
1636,6085.716802481035,-5101,-7665,909,-8622
1637,15163.38804489287,8623,-755,-6098,-4391
1638,13316.180871406035,-6300,9442,6012,4369
1639,11044.68854246239,7373,8546,-3526,6758
1640,20665.104040386537,-7364,6373,6759,-8713
1641,16102.353616785342,6733,1346,-7151,9502
1642,7077.879696632319,-5564,6120,-129,1586
1643,2586.534554186354,-8112,7333,-6527,9377
1644,10102.545669285539,-4856,9126,2254,1949
1645,10495.567159520251,6995,4200,9414,-6013
1646,4249.5169137208995,2602,719,6627,2082
1647,10955.989275277701,-6170,5432,455,-3294
1648,20739.08351398393,4446,8427,-6937,-8909
1649,999.1040986804128,-3944,4735,-3644,5688
1650,16147.360031906144,5541,-9518,-1449,5038
1651,14030.899222786828,-2482,4412,3895,-8086
1652,10611.55299661647,-8599,1609,2000,1093
1653,12350.177650544141,7674,-4821,-4188,-1383
1654,18845.38471350479,8872,1568,-8106,-6611
1655,15298.308697369132,7985,-3855,-3455,6302
1656,13763.117815378897,-2543,3808,8773,-4026
1657,12637.118540236932,4267,5843,-8090,3197
1658,8404.233813977333,-7073,8619,-8618,358
1659,9088.031690085592,2464,2434,7936,-4822
1660,5878.708106378475,-9437,-2223,-6584,-7363
1661,9865.513671370589,5178,7484,9472,-1398
1662,7719.783740494289,-4591,1990,3128,1880
1663,7769.927284087027,-462,24,-5505,-5887
1664,17921.164805893615,-9883,9620,-2365,-6648
1665,9525.764273799767,4983,-5902,-4481,-6985
1666,2888.604161182352,7895,-8311,5448,-6776
1667,17509.51310002651,-941,-8069,-8098,7911
1668,9652.951672934036,2093,7166,-3781,-494
1669,12253.026809731546,-2786,6661,7519,32
1670,4498.894642020416,-2361,2400,1326,-178
1671,10314.18217795284,7087,1749,-2158,-2824
1672,3857.8431798091533,-600,-6195,-3515,-3668
1673,20110.508546528603,-8838,-9796,2257,6977
1674,7986.953924995436,4959,3054,-2793,4977
1675,10630.777629129489,-550,-5753,3238,4180
1676,16218.95116830925,3570,9160,-6466,-3581
1677,12618.104176143102,-6238,-4710,374,6037
1678,10788.146458034393,636,-241,9466,-6439
1679,6692.208753468469,-2883,-5924,1430,-807
1680,13604.730684581742,6604,-9885,6463,3719
1681,12544.60051177398,-7764,6211,2417,-1118
1682,13353.557316310886,-5850,4667,7293,7029
1683,3410.546143948209,4570,2082,7810,1017
1684,9322.01528640669,4081,-3011,2001,6076
1685,17346.4730709156,-7068,-8442,7744,586
1686,14468.447947171113,-4895,-5222,574,8173
1687,10967.113977706258,-4404,5141,-4454,-5826
1688,20835.20333474094,9413,2015,-9934,-5718
1689,10343.774601179204,4893,-3488,-3559,2475
1690,9084.414400499352,-7176,-231,1741,-1967
1691,12955.247778410107,8237,-8669,3520,3397
1692,9872.000050648297,755,-1670,7564,-8818
1693,2916.9177225283543,-7459,2801,-8656,141
1694,20422.03283221335,-8433,-4423,9847,4682
1695,17452.39138341792,-8921,8052,5140,-2286
1696,9281.534840746976,-1726,-7869,7494,-6802
1697,7466.071322991765,1298,1814,-4816,-2471
1698,6474.639526645479,-633,9594,1773,3583
1699,2951.5805935125672,-146,7661,-2608,6033
1700,10264.583868818063,-476,-4171,-6795,3918
1701,5204.727178248635,5588,6983,5501,1779
1702,11809.97629125478,1576,-95,8252,9647
1703,10063.666329921714,-9332,-9282,-4980,-208
1704,6871.187160891486,4410,-5957,-2417,-6735
1705,1740.3772579529991,-7489,-3177,-7802,-1465
1706,5535.1540177306715,-6821,844,-1360,-59
1707,18706.146182471686,8941,5256,-9403,1593
1708,5071.735403192875,2718,942,7280,3158
1709,373.28005572224185,7041,-721,7404,-634
1710,3765.029880359517,5124,-38,8439,1747
1711,9670.705506838682,2864,6933,988,-2554
1712,2181.7373810795834,-3490,-7142,-5517,-7949
1713,3991.2781160926384,8772,-1171,8671,2819
1714,9957.0193331137,-1926,-2546,7749,-4899
1715,11417.02137161878,-2843,6935,-6782,-3781
1716,9958.599198682514,1624,6506,-3673,-1927
1717,8905.637596489092,1543,5282,6234,-2288
1718,8871.357336958083,5809,8404,-3000,9454
1719,7017.602154582432,-8313,-1391,-6525,5395
1720,15651.736389295598,6392,4759,-204,-9435
1721,9790.007405513032,-193,4189,-9951,4980
1722,19499.012410888918,7487,3001,-8099,-8716
1723,8549.45618153576,-713,32,-9258,308
1724,13151.190440412609,-4437,7961,8142,4124
1725,3924.2471889522963,4413,3130,8309,2660
1726,6932.843644566059,-2717,7771,-7781,3036
1727,2796.633154348278,-1058,-7330,1663,-6684
1728,1767.6860580996843,6765,-2937,5332,-3972
1729,9220.074023564019,-5743,8612,-894,770
1730,18620.6873396231,-8036,9959,-1527,-7487
1731,7075.3816858173805,2796,-26,-4129,-1477
1732,17046.284580517833,-8765,5274,2512,-7509
1733,3647.0859600508456,3783,9525,7089,7985
1734,6642.748000639494,3094,-5284,9679,-4410
1735,10176.622720726164,6808,-4511,-2997,-7236
1736,13167.462018171915,9381,5569,-3253,1859
1737,16876.615330095072,-7241,-7747,-2808,8537
